equipment_id,equipment_type,temperature,pressure,corrosion_index,usage_hours,last_maintenance_days,vibration_level,gas_leak_detected,critical_failure_risk
12203,Pressure Regulator,44.04551619710813,107,70,1465,292,83,1,1
12204,Valve,72.99850178781674,147,11,6531,169,88,1,1
12205,Exhaust Fan,57.45831002067782,132,35,7959,331,78,0,0
12206,Pressure Regulator,26.68966352365223,124,10,2414,349,13,1,1
12207,Chemical Chamber,52.10562794918125,134,66,6141,306,44,0,0
12208,Chemical Chamber,66.87627293272521,82,26,7170,265,10,0,0
12209,Gas Sensor,56.75772406481907,45,62,1655,216,90,1,1
12210,Gas Sensor,67.6408984872597,147,70,6071,175,94,0,0
12211,Chemical Chamber,66.99776778782967,20,65,6468,113,67,0,0
12212,Chemical Chamber,43.6002278707344,113,73,5160,169,31,1,1
12213,Gas Sensor,70.26080851109998,134,66,2316,269,14,0,0
12214,Pressure Regulator,71.62881087194347,165,80,4518,186,69,0,1
12215,Valve,59.54235811288898,31,64,3727,337,45,0,0
12216,Gas Sensor,60.22268353163121,185,33,4181,242,18,0,1
12217,Pressure Regulator,60.151078205728,61,76,5919,186,93,0,1
12218,Pressure Regulator,82.69094956300816,183,77,2117,219,66,0,1
12219,Pressure Regulator,65.73873187287026,35,80,4290,358,87,1,1
12220,Exhaust Fan,61.87449284932415,86,33,461,322,93,0,0
12221,Exhaust Fan,67.05244483159669,186,63,7914,254,99,0,1
12222,Pressure Regulator,66.73383350796627,118,16,5825,161,13,1,1
12223,Chemical Chamber,58.51718041099845,78,50,5785,334,60,1,1
12224,Exhaust Fan,39.97162457565403,57,55,3106,27,48,1,1
12225,Gas Sensor,61.630729030791954,163,88,3765,306,93,0,1
12226,Exhaust Fan,68.86165421681844,158,93,3635,59,61,1,1
12227,Chemical Chamber,64.36002009332856,47,47,1904,356,84,1,1
12228,Valve,52.52552531239152,110,99,1924,78,80,1,1
12229,Exhaust Fan,57.06843050578784,130,61,7914,155,64,1,1
12230,Pressure Regulator,74.8940728122383,113,55,769,187,40,0,0
12231,Pressure Regulator,34.71544922226126,96,10,6754,184,59,0,0
12232,Pressure Regulator,48.843785089398075,99,84,2414,328,17,1,1
12233,Valve,61.976932403987625,149,19,3497,162,96,1,1
12234,Chemical Chamber,75.5945942205678,167,92,6008,305,24,1,1
12235,Gas Sensor,87.22177624215894,91,67,899,220,74,0,0
12236,Chemical Chamber,73.34259589238188,57,33,232,216,19,1,1
12237,Valve,51.10847014969648,186,41,3533,145,50,0,1
12238,Pressure Regulator,33.57305440902312,50,40,6592,249,97,0,0
12239,Chemical Chamber,88.01938458030021,99,61,646,256,88,0,0
12240,Gas Sensor,47.37588377063534,170,16,862,326,57,1,1
12241,Pressure Regulator,62.18924935735728,181,11,5778,1,30,0,1
12242,Gas Sensor,58.24635526487238,115,67,2415,166,95,1,1
12243,Exhaust Fan,58.963587991236444,36,40,6024,26,33,1,1
12244,Gas Sensor,42.5080617241243,126,13,5201,197,83,0,0
12245,Pressure Regulator,86.9412768268137,43,3,1167,196,32,1,1
12246,Exhaust Fan,46.87706413988071,182,97,1401,281,89,0,1
12247,Pressure Regulator,62.37984916992392,137,81,5358,116,78,1,1
12248,Pressure Regulator,53.322871296321836,170,76,6074,58,42,0,1
12249,Exhaust Fan,69.20532537671139,155,73,1434,22,45,0,1
12250,Gas Sensor,56.86165674273428,106,13,7504,269,34,0,0
12251,Valve,55.30271521720609,168,8,365,97,67,1,1
12252,Valve,76.30771186612492,38,42,2317,10,99,1,1
12253,Valve,55.14849098966942,178,19,1339,274,75,0,1
12254,Valve,81.16427221708018,69,0,216,55,40,0,0
12255,Chemical Chamber,41.49849655686914,90,92,3409,312,53,1,1
12256,Valve,56.25922543711951,131,80,7523,56,72,1,1
12257,Exhaust Fan,47.104439714073735,43,71,2074,49,54,1,1
12258,Valve,60.46205984039853,65,16,2581,116,92,1,1
12259,Pressure Regulator,39.40067516298518,155,84,5635,258,91,1,1
12260,Valve,69.29304313178973,96,88,4283,330,59,1,1
12261,Gas Sensor,70.78734320199676,22,19,7207,84,76,1,1
12262,Exhaust Fan,82.59301983460907,181,58,4429,294,80,1,1
12263,Exhaust Fan,72.71115739086868,96,88,708,131,96,1,1
12264,Chemical Chamber,72.54131050167354,137,84,629,108,10,0,1
12265,Pressure Regulator,70.21083632103914,77,12,7378,53,80,1,1
12266,Exhaust Fan,56.72920425405629,182,76,3892,279,95,1,1
12267,Gas Sensor,84.28326511197633,40,46,1976,28,76,0,0
12268,Valve,68.31487794569037,84,49,7844,347,92,0,0
12269,Exhaust Fan,97.10715680565373,85,93,1758,160,18,1,1
12270,Gas Sensor,86.30645376031049,61,76,4433,230,44,1,1
12271,Valve,65.19919475357665,62,39,6607,204,22,0,0
12272,Chemical Chamber,65.93393758779034,45,6,508,20,35,0,0
12273,Exhaust Fan,72.48003359367998,173,54,7902,259,54,0,1
12274,Exhaust Fan,83.75703610698817,155,50,1410,3,60,1,1
12275,Gas Sensor,36.976070379395225,194,75,5198,279,34,0,1
12276,Pressure Regulator,79.68618238195297,184,1,6199,329,65,1,1
12277,Chemical Chamber,65.59834738546616,101,13,317,33,48,1,1
12278,Pressure Regulator,76.20462522309117,165,16,2550,320,12,0,1
12279,Exhaust Fan,49.21079785306959,183,76,7489,190,84,1,1
12280,Pressure Regulator,48.53417429563107,123,0,6588,282,62,0,0
12281,Valve,65.0903166725227,149,0,2631,293,42,1,1
12282,Chemical Chamber,74.64250885277468,103,25,4308,176,71,0,0
12283,Pressure Regulator,41.527295249512775,139,45,5237,74,76,0,0
12284,Valve,54.01977223268125,22,12,7719,44,78,1,1
12285,Gas Sensor,42.03433398368232,123,33,6462,139,13,1,1
12286,Pressure Regulator,66.27231064838001,127,61,4356,280,81,1,1
12287,Chemical Chamber,89.90365389259229,53,72,5289,227,68,1,1
12288,Valve,54.974299543124275,145,50,1130,92,26,1,1
12289,Pressure Regulator,71.76540111054217,132,82,1124,350,31,0,1
12290,Gas Sensor,61.823357037938365,129,86,6342,19,47,1,1
12291,Pressure Regulator,65.53381976087785,193,40,2746,198,97,1,1
12292,Valve,51.0565035018154,89,54,5811,312,40,1,1
12293,Pressure Regulator,69.82102878798665,157,27,414,305,58,0,0
12294,Chemical Chamber,56.98181406534327,107,93,5253,119,61,0,1
12295,Exhaust Fan,86.87550089482482,37,60,325,109,98,1,1
12296,Valve,52.336601711434696,180,6,578,211,47,1,1
12297,Valve,74.6815332033172,154,77,6734,57,58,1,1
12298,Valve,89.60404217084964,64,1,322,95,99,0,0
12299,Valve,77.83022182551008,131,75,1815,122,36,1,1
12300,Pressure Regulator,46.463727811035334,176,1,6126,267,32,0,1
12301,Chemical Chamber,45.03976518149497,102,27,4715,254,93,0,0
12302,Gas Sensor,66.79933829462037,185,53,6486,337,36,1,1
12303,Chemical Chamber,60.92755119080916,58,91,187,145,90,1,1
12304,Valve,67.73208942484209,172,75,5178,271,23,0,1
12305,Pressure Regulator,77.928623564204,164,93,579,160,12,0,1
12306,Pressure Regulator,61.31086553971606,80,57,408,168,36,1,1
12307,Valve,50.56776484300841,70,46,6898,139,71,0,0
12308,Pressure Regulator,63.112453071693615,56,60,639,269,23,0,0
12309,Valve,82.79006065701441,86,39,5687,337,53,0,0
12310,Chemical Chamber,60.53518925636924,43,85,7409,28,34,0,1
12311,Exhaust Fan,92.2738507593648,141,17,189,241,70,1,1
12312,Pressure Regulator,73.27701734306837,68,13,7965,156,84,1,1
12313,Valve,71.8481778863522,168,24,5205,16,61,0,1
12314,Valve,51.81928768110755,188,9,2460,292,21,0,1
12315,Pressure Regulator,58.12189720009575,164,99,279,241,93,1,1
12316,Gas Sensor,67.83486201350944,128,47,648,168,43,0,0
12317,Valve,59.5542922275577,121,47,101,231,32,0,0
12318,Pressure Regulator,78.9151348618777,168,60,4101,91,28,1,1
12319,Valve,63.19992452033178,87,52,1157,232,10,1,1
12320,Gas Sensor,51.15285347492577,63,8,5533,353,83,1,1
12321,Exhaust Fan,65.29427148103628,143,10,2373,2,74,0,0
12322,Gas Sensor,55.183443144344416,47,26,7852,205,14,1,1
12323,Chemical Chamber,70.88007856876838,55,58,7200,258,66,0,0
12324,Pressure Regulator,52.92895879225474,184,57,4559,251,31,0,1
12325,Gas Sensor,88.4834609554854,146,12,3032,357,52,1,1
12326,Exhaust Fan,38.4279348154224,63,64,5726,325,11,1,1
12327,Valve,55.88590713992661,69,10,5145,70,82,0,0
12328,Pressure Regulator,63.656564584344125,132,56,4311,50,16,1,1
12329,Gas Sensor,53.68399067473488,107,66,2261,352,30,1,1
12330,Exhaust Fan,27.146773280800414,157,65,1665,176,80,1,1
12331,Gas Sensor,90.03794282841007,57,23,694,152,68,0,1
12332,Chemical Chamber,72.47750048261199,68,83,6722,209,18,0,1
12333,Pressure Regulator,42.730383333740114,91,48,2867,245,49,1,1
12334,Valve,44.881368916574935,21,39,2254,122,82,1,1
12335,Exhaust Fan,39.4806129211081,63,78,6558,168,58,1,1
12336,Gas Sensor,59.374984701556116,54,69,3869,130,21,0,0
12337,Pressure Regulator,83.59623311281578,135,83,6107,73,82,1,1
12338,Gas Sensor,57.16150457239065,168,85,5371,147,19,0,1
12339,Pressure Regulator,54.666764754648284,76,1,2034,97,83,1,1
12340,Chemical Chamber,76.04055808887276,110,53,7929,19,26,0,0
12341,Gas Sensor,66.343584883932,42,14,7427,161,13,0,0
12342,Chemical Chamber,60.67211879787437,51,47,6318,237,73,1,1
12343,Exhaust Fan,72.58205693303185,90,97,7616,317,25,1,1
12344,Chemical Chamber,35.07713956139611,180,53,6925,30,58,0,1
12345,Pressure Regulator,68.65394910650781,36,45,4382,117,36,1,1
12346,Exhaust Fan,80.83655997155962,146,56,4027,190,15,1,1
12347,Gas Sensor,43.03780362497681,189,54,6582,141,18,1,1
12348,Gas Sensor,56.02094901996254,36,59,1946,3,67,1,1
12349,Pressure Regulator,32.36426957300376,67,94,5608,333,41,1,1
12350,Valve,55.11178749595343,195,29,7761,340,47,1,1
12351,Valve,51.93351663468389,76,27,7436,160,39,1,1
12352,Gas Sensor,87.20714497899745,122,51,5020,316,87,1,1
12353,Pressure Regulator,54.69349928613941,63,96,152,61,54,0,1
12354,Valve,66.05403669523555,170,40,356,265,38,0,1
12355,Chemical Chamber,81.77638211510806,141,20,5791,67,31,1,1
12356,Gas Sensor,28.841686843860675,72,86,7489,95,40,1,1
12357,Chemical Chamber,63.52385053989591,52,41,7855,207,90,0,0
12358,Pressure Regulator,45.00890434573347,75,12,2193,68,26,0,0
12359,Chemical Chamber,45.364457652790676,47,44,3431,241,63,0,0
12360,Valve,48.68613945567384,170,89,114,17,88,0,1
12361,Valve,54.167441866502706,82,53,2996,237,56,0,0
12362,Exhaust Fan,46.08710885532198,26,18,2775,315,41,1,1
12363,Gas Sensor,55.32790324063654,130,26,4207,221,37,1,1
12364,Pressure Regulator,76.03002992155024,149,39,2148,203,20,1,1
12365,Gas Sensor,68.79494284616584,151,6,2224,189,48,1,1
12366,Chemical Chamber,102.28616422054989,27,24,4737,352,26,1,1
12367,Pressure Regulator,64.29922276774616,145,48,3885,40,85,0,0
12368,Pressure Regulator,70.50033717830526,68,35,1095,131,48,1,1
12369,Valve,80.36258584534745,48,70,3049,178,82,0,0
12370,Chemical Chamber,43.75996559643969,101,83,7084,129,34,0,1
12371,Valve,80.01899053354083,74,23,4245,8,35,1,1
12372,Valve,46.79572036906068,184,60,1765,318,77,1,1
12373,Exhaust Fan,67.89200341071974,114,91,5225,192,71,0,1
12374,Valve,75.2072885523198,25,68,6318,273,28,0,0
12375,Gas Sensor,32.262136804443884,171,51,4541,299,22,0,1
12376,Pressure Regulator,55.26648958914497,131,35,4031,225,38,1,1
12377,Valve,59.72889914136285,124,94,6576,218,63,1,1
12378,Gas Sensor,43.96001722728866,59,50,2825,2,82,0,0
12379,Chemical Chamber,65.75479949574293,31,32,7087,175,51,0,0
12380,Pressure Regulator,86.19535281171554,83,52,2998,316,71,1,1
12381,Chemical Chamber,46.19854541708809,65,87,7541,177,80,0,1
12382,Gas Sensor,78.55059213376262,33,73,7777,93,80,0,1
12383,Chemical Chamber,68.12461202645987,174,37,4086,271,30,0,1
12384,Chemical Chamber,40.41766631814601,135,43,7935,94,18,0,0
12385,Chemical Chamber,54.499686882194474,56,4,6511,236,54,0,0
12386,Valve,64.6377161547356,129,30,5699,2,36,1,1
12387,Valve,84.55506758253573,81,8,1431,124,57,0,0
12388,Valve,72.77123385340009,86,31,5936,213,94,1,1
12389,Pressure Regulator,50.455400836532675,99,40,2903,157,78,1,1
12390,Gas Sensor,66.67844257631143,95,4,6842,80,14,0,0
12391,Valve,18.699360993286756,33,50,4807,95,81,1,1
12392,Chemical Chamber,74.29313104706469,117,53,6941,189,24,0,0
12393,Chemical Chamber,49.258666216722865,186,90,1345,353,86,0,1
12394,Chemical Chamber,44.91132097780139,152,27,2425,122,53,0,0
12395,Chemical Chamber,56.03044745259122,95,42,7625,322,56,1,1
12396,Exhaust Fan,42.06582000128985,45,11,784,44,41,1,1
12397,Pressure Regulator,57.799825295931804,100,68,2465,260,45,1,1
12398,Gas Sensor,76.55396453090067,127,71,3213,295,58,1,1
12399,Gas Sensor,31.1357503314244,72,16,3238,188,62,1,1
12400,Valve,59.66860122282516,82,7,3052,305,32,1,1
12401,Exhaust Fan,58.389885501037305,30,97,7459,261,43,1,1
12402,Gas Sensor,68.53798273916722,52,86,242,45,27,0,1
12403,Pressure Regulator,57.961158533784726,60,17,2049,60,21,1,1
12404,Chemical Chamber,75.08557039052928,59,9,253,264,96,1,1
12405,Valve,81.27839527036345,193,38,7361,306,11,0,1
12406,Pressure Regulator,76.29538506783435,23,40,3368,36,36,0,0
12407,Gas Sensor,49.85084919669915,30,43,4573,326,59,0,0
12408,Exhaust Fan,89.92125139839492,174,68,5826,10,40,0,1
12409,Valve,43.56465651565048,27,42,7650,292,57,1,1
12410,Gas Sensor,71.60190533523499,168,80,7004,324,95,1,1
12411,Valve,78.17239203994274,146,46,633,103,78,0,0
12412,Gas Sensor,92.11580459203702,146,74,7833,332,26,1,1
12413,Chemical Chamber,76.03689480699775,24,47,3660,111,52,1,1
12414,Exhaust Fan,49.55307257393382,51,18,6880,273,80,1,1
12415,Chemical Chamber,74.69730100754806,108,20,7069,21,27,1,1
12416,Gas Sensor,58.91759808561506,77,2,3890,205,75,0,0
12417,Pressure Regulator,77.48336200301026,91,55,6224,97,40,1,1
12418,Chemical Chamber,63.841476296780016,174,42,4888,310,72,1,1
12419,Pressure Regulator,82.38010859752694,45,0,6086,301,37,0,0
12420,Gas Sensor,61.37748817957667,187,87,886,137,76,0,1
12421,Exhaust Fan,75.0430924777445,48,35,6405,55,18,0,0
12422,Pressure Regulator,51.684563583552986,101,5,565,50,37,0,0
12423,Gas Sensor,78.69869932685046,26,73,7665,20,27,1,1
12424,Pressure Regulator,28.752229906489532,125,45,6521,364,24,1,1
12425,Chemical Chamber,71.54316783771515,40,97,2619,257,84,0,1
12426,Gas Sensor,66.48027086166775,115,87,240,205,98,0,1
12427,Chemical Chamber,63.23272771224485,29,22,7902,342,14,0,0
12428,Valve,28.459946355905565,81,19,1827,192,50,0,0
12429,Gas Sensor,53.56054682306686,155,52,3739,291,85,0,0
12430,Pressure Regulator,79.03811930582499,133,37,2091,124,83,1,1
12431,Valve,48.346097013878406,23,34,909,126,82,1,1
12432,Chemical Chamber,38.96602150633034,176,33,1370,193,75,0,1
12433,Chemical Chamber,44.852745984469735,159,49,2981,238,82,0,0
12434,Pressure Regulator,78.83048803491486,119,46,802,248,60,1,1
12435,Valve,67.86383035407354,198,35,269,309,25,1,1
12436,Exhaust Fan,82.32194203683476,38,15,2366,225,74,0,0
12437,Pressure Regulator,71.4317954656333,130,86,2181,189,94,0,1
12438,Chemical Chamber,47.96911498021877,50,48,2432,261,66,1,1
12439,Gas Sensor,88.37609749510733,127,64,1533,222,46,0,0
12440,Valve,51.83871615369458,45,62,1530,107,48,1,1
12441,Exhaust Fan,48.58086363627982,128,51,5255,89,74,0,0
12442,Gas Sensor,64.75871673102435,153,72,3545,90,58,0,1
12443,Valve,67.20832812594962,48,75,364,57,56,0,1
12444,Pressure Regulator,73.504397105721,36,59,952,8,49,0,0
12445,Pressure Regulator,55.888761854537066,167,16,7565,361,23,0,1
12446,Valve,82.08437323174178,189,66,1863,158,49,1,1
12447,Exhaust Fan,51.16364612602456,129,37,7846,127,57,0,0
12448,Valve,44.49509654112962,194,28,106,5,41,1,1
12449,Gas Sensor,31.556264571750468,93,30,4218,237,97,1,1
12450,Gas Sensor,57.43650089686589,115,98,1539,333,48,0,1
12451,Pressure Regulator,73.44464033122779,21,58,6778,312,42,0,0
12452,Valve,71.6410962258737,56,53,7539,36,39,1,1
12453,Pressure Regulator,65.5364147017133,110,52,6312,113,35,0,0
12454,Exhaust Fan,53.69168106060254,166,25,112,155,52,0,1
12455,Gas Sensor,79.45052620431535,60,12,7533,32,64,0,0
12456,Chemical Chamber,61.963528242273256,163,56,5979,118,53,1,1
12457,Chemical Chamber,66.63713012879994,134,18,7838,322,87,0,0
12458,Valve,43.1447548024488,83,95,6501,4,85,0,1
12459,Valve,32.80128052866409,24,26,2867,267,12,0,0
12460,Chemical Chamber,73.66091339413269,165,12,1047,362,16,0,1
12461,Valve,98.50016484373438,91,51,3812,304,94,0,1
12462,Gas Sensor,67.38684802992934,160,97,3881,230,67,0,1
12463,Exhaust Fan,73.74759866687127,124,63,1945,201,19,0,0
12464,Exhaust Fan,73.42486198694186,93,57,3446,298,19,0,0
12465,Pressure Regulator,61.84567039548991,55,18,3268,322,90,0,0
12466,Gas Sensor,37.44029160267639,166,82,5247,303,51,0,1
12467,Valve,71.76117284389008,178,2,6888,332,43,1,1
12468,Valve,83.6808361095478,112,66,6063,12,91,0,0
12469,Pressure Regulator,68.92877808254859,128,25,4609,26,35,0,0
12470,Pressure Regulator,57.66963988481341,42,5,1910,207,69,1,1
12471,Valve,67.44834802089453,179,12,1227,109,11,0,1
12472,Valve,60.22171412749316,132,26,7309,163,82,1,1
12473,Gas Sensor,80.93327874715601,30,87,2812,13,54,0,1
12474,Pressure Regulator,64.55761039408563,152,9,7558,127,14,1,1
12475,Gas Sensor,72.23161686001953,114,15,3692,246,35,0,0
12476,Valve,78.40731487306061,32,22,6979,312,88,0,0
12477,Chemical Chamber,72.3080224337617,105,46,3210,256,34,0,0
12478,Chemical Chamber,62.435540785194924,54,11,4635,171,35,1,1
12479,Valve,38.84637820577541,102,27,3209,209,96,0,0
12480,Pressure Regulator,68.10409135741689,48,76,6002,250,94,1,1
12481,Chemical Chamber,75.450880667644,170,17,4304,339,31,0,1
12482,Pressure Regulator,37.44570588740609,102,57,2577,340,28,0,0
12483,Chemical Chamber,67.79560216586492,99,1,1544,59,19,0,0
12484,Pressure Regulator,61.66028784410913,114,45,6589,268,51,0,0
12485,Chemical Chamber,27.53448007232595,163,16,480,157,40,1,1
12486,Pressure Regulator,66.51270630548792,173,86,1627,5,40,0,1
12487,Gas Sensor,82.24473511015461,22,63,5791,43,84,0,0
12488,Pressure Regulator,61.942317425179375,141,86,2721,66,90,1,1
12489,Gas Sensor,30.346645219219393,143,64,3681,134,95,0,0
12490,Gas Sensor,66.880941659056,42,53,5762,213,99,1,1
12491,Valve,77.95880976359201,156,42,3201,99,45,0,0
12492,Gas Sensor,48.71479571461094,198,77,3749,271,75,0,1
12493,Exhaust Fan,57.89690221962691,52,75,2922,146,41,0,1
12494,Gas Sensor,55.951951055171435,111,54,2305,49,76,0,0
12495,Pressure Regulator,62.84290857511029,43,13,3332,175,72,0,0
12496,Gas Sensor,55.486450375186855,126,43,3539,2,32,1,1
12497,Pressure Regulator,81.27643751398081,69,37,1482,293,59,0,0
12498,Pressure Regulator,80.89532775281542,71,57,722,6,74,1,1
12499,Exhaust Fan,51.96732210529207,57,48,4745,243,78,0,0
12500,Gas Sensor,81.26449131833581,63,15,2871,42,53,1,1
12501,Gas Sensor,36.30254886467169,108,97,5622,307,67,1,1
12502,Chemical Chamber,48.867990412886854,145,81,6892,16,66,1,1
12503,Chemical Chamber,70.38628265358254,75,73,6147,204,46,1,1
12504,Valve,62.36213845109586,64,82,6913,216,74,1,1
12505,Pressure Regulator,63.218880644512154,199,29,233,73,27,1,1
12506,Exhaust Fan,66.7242155805344,148,67,4896,67,14,0,0
12507,Chemical Chamber,53.798979529907804,106,70,4148,81,91,0,0
12508,Gas Sensor,79.85481054491866,135,79,5896,30,35,0,1
12509,Valve,71.49927124003727,83,36,2738,27,42,1,1
12510,Exhaust Fan,59.552701294231476,155,68,1375,88,51,1,1
12511,Gas Sensor,75.00068123118436,190,54,6186,64,97,1,1
12512,Gas Sensor,67.95224498300612,155,38,4401,295,36,1,1
12513,Pressure Regulator,57.47696680213754,48,56,6391,329,63,0,0
12514,Pressure Regulator,56.835800360545385,32,48,607,144,92,0,0
12515,Chemical Chamber,43.88291069885167,148,96,629,56,91,0,1
12516,Chemical Chamber,51.94084219686144,48,62,2338,267,88,0,0
12517,Gas Sensor,58.341379749796666,197,98,6176,257,84,1,1
12518,Gas Sensor,62.38130934902139,56,33,3356,300,33,0,0
12519,Chemical Chamber,47.461746614357274,20,56,505,35,12,1,1
12520,Chemical Chamber,61.72956360747234,127,96,7484,84,48,1,1
12521,Gas Sensor,52.99200727689294,88,61,4283,179,80,0,0
12522,Exhaust Fan,50.426881402892576,136,38,4802,264,21,1,1
12523,Gas Sensor,68.89327245790912,195,73,5652,71,42,0,1
12524,Exhaust Fan,63.70793510810522,130,66,4469,37,31,0,0
12525,Exhaust Fan,59.10666299610667,82,61,7237,101,44,1,1
12526,Gas Sensor,68.77823948193918,41,28,160,133,23,0,0
12527,Valve,41.87368751081718,113,98,181,204,35,1,1
12528,Chemical Chamber,43.08817493413993,30,30,5297,277,92,0,0
12529,Pressure Regulator,55.0469275338406,48,59,3879,5,94,1,1
12530,Gas Sensor,58.449652279219556,125,38,4074,23,63,1,1
12531,Exhaust Fan,71.46450403445897,22,78,5540,185,50,1,1
12532,Gas Sensor,50.58392034391882,192,0,7819,327,54,1,1
12533,Chemical Chamber,50.901925558587784,22,55,7127,65,40,1,1
12534,Exhaust Fan,76.33434029194171,93,82,4731,147,78,0,1
12535,Pressure Regulator,43.75141108191427,33,57,2819,258,26,0,0
12536,Pressure Regulator,75.23767300475983,100,90,5485,25,69,1,1
12537,Pressure Regulator,60.13032193757456,84,20,7916,338,13,1,1
12538,Valve,48.32755897975233,162,53,3210,126,19,0,1
12539,Exhaust Fan,43.55891236363103,136,70,5094,159,18,1,1
12540,Exhaust Fan,57.19779275172332,149,42,207,317,70,1,1
12541,Valve,69.78941634049278,101,96,5800,44,99,1,1
12542,Exhaust Fan,59.79420937132103,47,53,3434,265,31,1,1
12543,Valve,73.75958242100114,113,1,1121,149,30,0,0
12544,Gas Sensor,73.32876582106223,86,13,2543,182,32,0,0
12545,Chemical Chamber,72.08049152431106,22,2,3450,359,70,0,0
12546,Pressure Regulator,72.71835741678878,173,13,1980,199,21,0,1
12547,Valve,51.99792382216485,23,4,3106,141,26,1,1
12548,Valve,71.71937093295544,163,80,4724,212,64,1,1
12549,Valve,91.96621921366905,111,38,6577,141,30,1,1
12550,Gas Sensor,74.66020437721356,91,0,2374,308,63,0,0
12551,Valve,54.18434130372569,123,42,1315,284,56,1,1
